measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385176256791;1736446;18;00181001;1311823;1311950;0;3;;.96
484981385176144871;978559;18;00181001;1051571;1311876;5;60;;-15.816
484981385176144816;1748203;18;00181001;1311823;1311876;0;60;;17.826
484981385176631571;2027775;83;00831004;1136107;1136088;0;28;;7.15
484981385176631312;2027774;83;00830004;1136130;1136107;0;60;;17.831
484981385176256819;1754286;120;01201001;1258022;1257968;0;23;;7.575
484981385176144473;1754286;120;01201001;1258022;1257968;0;23;;7.575
484981385176256819;1754284;120;01200001;1258088;1257963;0;25;;7.448
484981385176144473;1754284;120;01200001;1258088;1257963;0;25;;7.448
484981385176256819;1754282;120;01201001;1258022;1257968;0;23;;7.575
484981385176144473;1754282;120;01201001;1258022;1257968;0;23;;7.575
484981385176256819;1754280;120;01200001;1258088;1257963;0;25;;7.448
484981385176144473;1754280;120;01200001;1258088;1257963;0;25;;7.448
484981385176256819;1754278;120;01201001;1258022;1257968;0;23;;7.575
484981385176144473;1754278;120;01201001;1258022;1257968;0;23;;7.575
484981385176256819;1754276;120;01200001;1258088;1257963;0;25;;7.448
484981385176144473;1754276;120;01200001;1258088;1257963;0;25;;7.448
484981385176256819;1754274;120;01201001;1258022;1257968;0;23;;7.575
484981385176144473;1754274;120;01201001;1258022;1257968;0;23;;7.575
484981385176256848;1754272;120;01200001;1258088;1257963;0;25;;7.448
484981385176256819;1754272;120;01200001;1258088;1257963;0;25;;7.448
484981385176144473;1754272;120;01200001;1258088;1257963;0;25;;7.448
484981385176257188;1732212;122;01220001;1001398;1001399;0;49;;14.979
484981385176144499;1732212;122;01220001;1001398;1001399;0;49;;14.979
484981385176257188;1732210;122;01221001;1001400;1001401;0;51;;15.499
484981385176144499;1732210;122;01221001;1001400;1001401;0;51;;15.499
484981385176372703;1732208;122;01220001;1001398;1051660;0;19;;-5.982
484981385176257246;1732208;122;01220001;1001398;1051660;0;19;;5.982
484981385176257188;1732208;122;01220001;1001398;1001399;0;49;;14.979
484981385176144499;1732208;122;01220001;1001398;1001399;0;49;;14.979
484981385176372676;1732206;122;01221001;1311893;1001401;30;51;;-6.686
484981385176257216;1732206;122;01221001;1311893;1001401;30;51;;6.686
484981385176257188;1732206;122;01221001;1051623;1001401;31;51;;6.067
484981385176144499;1732206;122;01221001;1051623;1001401;31;51;;6.067
484981385176532410;1922725;123;01230002;1001405;1001396;0;28;;8.372
484981385176532410;1922723;123;01231001;1001394;1001404;0;46;;13.176
484981385176532410;1922721;123;01230001;1001405;1001408;0;43;;13.002
484981385176532410;1922719;123;01231001;1001394;1001404;0;46;;13.176
484981385176532410;1922717;123;01230001;4509;1001408;32;43;;2.942
484981385176532563;2411651;25;00250002;2196;1247082;19;41;;9.973
484981385176372406;1883540;27;00271001;1051594;2360;0;12;;3.757
484981385176144239;2444932;27;00271001;1051594;311001;0;46;;15.932
484981385176372879;2438780;27;00270004;1005727;1005740;20;39;;5.635
484981385176015783;2442678;27;077A1001;1051540;1051438;0;67;;23.887
484981385176143974;2442676;27;077A0001;1051601;1051455;0;72;;24.026
484981385176015783;2442676;27;077A0001;1051601;1051455;0;72;;24.026
484981385176143974;2442674;27;077A1001;1051540;1051438;0;67;;23.887
484981385176015783;2442674;27;077A1001;1051540;1051438;0;67;;23.887
484981385176143974;2442672;27;077A0001;1051601;1051455;0;72;;24.026
484981385176015783;2442672;27;077A0001;1051601;1051455;0;72;;24.026
484981385176790139;2433007;27;00271001;1001459;311001;45;46;;.442
484981385176632181;1877884;27;00271001;1051594;311001;0;46;;15.932
484981385176800255;2438425;27;00270004;612501;1005740;35;39;;.988
484981385176372223;1881950;27;00271001;1051594;311001;0;46;;15.932
484981385176372223;2438423;27;00270004;1030210;1051531;40;90;;16.891
484981385176800255;922394;27;00270004;612501;1030210;35;40;;-1.572
484981385176790139;949833;27;00271001;1001459;1013655;45;47;;-1.21
484981385176631857;2525740;14;00140002;1257916;1257998;50;75;;6.652
484981385176520199;916028;65B;00651001;311001;2237085;83;84;;-.862
484981385176703883;2238449;65B;00651001;311001;311001;83;83;;0
484981385176520199;2238447;65B;00651001;311001;311001;83;83;;0
484981385176703883;966605;65B;00651001;311001;2237085;83;84;;-.862
484981385176003681;2788848;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2788845;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2800775;7;00070006;1211580;1211584;51;54;;2.669
484981385176015500;2800774;7;007A1001;1211661;1311978;0;64;;-20.623
484981385176015442;2800774;7;007A1001;1211661;1311978;0;64;;20.623
484981385176015411;2800772;7;007A0001;1311978;1211565;0;60;;20.006
484981385176883503;2798560;7;00071006;2786719;1045900;0;56;;18.949
484981385176883473;2798478;7;00070007;1051422;3220;18;52;;11.967
484981385176883425;2798478;7;00070007;1003871;421;0;17;;5.805
484981385176003681;2798478;7;00070007;1211580;1211584;51;54;;2.669
484981385176883369;2798476;7;00071006;1013800;1045900;44;56;;4.331
484981385176003681;2798475;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2798472;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2798470;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2798465;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2799973;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2799971;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2799969;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793692;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793690;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793688;7;00070006;1211580;1211584;51;54;;2.669
484981385176373031;2794721;7;007A0001;1311978;1003856;0;1;;.751
484981385176003681;2793475;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2793472;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2793469;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793467;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793465;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2793460;7;00070006;1211580;1211584;51;54;;2.669
484981385176883650;2800962;7;007A0002;1003871;1211565;0;60;;19.914
484981385176883612;2800960;7;007A1002;1013701;1045900;53;63;;3.583
484981385176003681;2800945;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2787237;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2787233;7;00070007;1211580;1211584;51;54;;2.669
484981385176003681;2787229;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2787227;7;00070006;1211580;1211584;51;54;;2.669
484981385176003681;2787225;7;00070006;1211580;1211584;51;54;;2.669
484981385176532706;1752175;75;00750001;1051575;1134;0;19;;7.942
484981385176631431;1735507;75;00750001;1051575;1257986;0;77;;25.348
484981385176144309;1944259;1;00010001;1003788;46;0;15;;4.131
484981385176532854;946278;13;00131002;1086356;1136088;0;52;1728010801;-19.279
484981385176631473;1745004;13;00130001;114;1065022;13;31;;5.139
484981385176372838;1726994;13;00131002;1086356;1086462;0;28;;10.579
484981385176631348;2746303;15;00150003;1045906;1653699;35;71;;11.541
484981385176617789;2746303;15;00150003;1086511;360002;32;34;;.249
484981385176372491;2746171;15;00151003;7577;1013790;31;68;;12.714
484981385176617789;942858;15;00150003;1086511;1045906;32;35;;-.265
484981385176257275;2420400;15;015A0003;1086521;1030180;0;39;;10.275
484981385176144042;2746148;15;015B0005;1051601;1086353;0;48;;14.561
484981385176257097;2666359;31;031A0002;2313165;2042442;0;72;;23.022
484981385176632285;2164932;37;00370001;1065030;7586;0;7;;2.469
484981385176632009;2164931;37;00371001;1193040;1065030;6;59;;16.376
484981385176143867;2426698;39;039A0001;1086403;1193090;0;72;;28.647
484981385176015652;2426698;39;039A0001;1086403;1193090;0;72;;28.647
484981385176143867;2426697;39;039A1001;1193061;1086403;0;70;;27.683
484981385176015652;2426697;39;039A1001;1193061;1086403;0;70;;27.683
484981385176143894;2426695;39;039A0001;1086403;7588;0;23;;7.221
484981385176143867;2426695;39;039A0001;1086466;1193090;24;72;;20.769
484981385176015652;2426695;39;039A0001;1086466;1193090;24;72;;20.769
484981385176883737;1752480;54A;054A1001;1257910;2410;21;24;;.839
484981385176532524;2409565;145;01451009;2408027;1009899;0;51;;20.194
484981385176532133;2409564;145;01450007;1005668;2408027;19;68;;19.504
484981385176632246;990073;145;01450007;1258016;1352912;0;23;;-8.148
484981385176631889;937891;145;01451009;2408027;1258016;0;71;;-27.516
484981385176631721;2421491;145;01450007;1258016;759;0;18;;6.412
484981385176532486;2421490;145;01451009;1009885;1258016;48;71;;8.329
484981385176883277;939156;145;01450007;1258016;2408027;0;68;;-26.207
484981385176631919;922207;145;01451009;2408027;1258016;0;71;;-27.516
484981385176631606;981285;145;01450007;1009901;2408027;6;68;;-23.716
484981385176373164;1731570;40;00400001;1528357;6080;0;9;;2.558
484981385176372566;1951151;40;00401001;1086345;4799;0;16;;6.475
484981385176532106;1736073;40;040D1001;1136065;1257968;0;43;;16.959
484981385176532106;1736070;40;040D0001;1258088;1136117;0;45;;17.169
484981385176532106;1736067;40;040D1001;1136065;1257968;0;43;;16.959
484981385176532106;1736064;40;040D0001;1258088;1136117;0;45;;17.169
484981385176373231;1736059;40;040B0001;1258088;1136142;0;38;;16.12
484981385176257399;1738405;41;041C0001;1003834;1003804;0;20;;5.769
484981385176257126;959215;41;041C0001;1003834;1003842;0;59;;-19.767
484981385176144781;960243;41;041C1001;1003884;1003834;0;59;1727862988;-20.075
484981385176144269;1749514;41;041C0001;1003834;1003836;0;15;;4.049
484981385176144147;1749513;41;00411001;1003820;1003834;32;53;;7.129
484981385176256555;1732234;41;041C1001;1003884;1009880;0;24;;7.983
484981385176883220;1843132;9;00091001;1258007;1136072;0;67;;20.153
484981385176144727;1842867;9;00090001;1136130;1258007;0;65;;20.637
484981385176144394;1842867;9;00090001;1136130;1258007;0;65;;20.637
484981385176144727;1842865;9;00091001;1051560;1136072;36;67;;9.015
484981385176144394;1842865;9;00091001;1051560;1136072;36;67;;9.015
484981385176144420;1847798;9;00090001;1136130;1051497;0;30;;9.334
484981385176144575;1847796;9;00091001;1258007;1136072;0;67;;20.153
484981385176144420;1847796;9;00091001;1258007;1136072;0;67;;20.153
484981385176144575;1847795;9;00090001;1136130;1258007;0;65;;20.637
484981385176144420;1847795;9;00090001;1136130;1258007;0;65;;20.637
484981385176144575;1847793;9;00091001;1051560;1136072;36;67;;9.015
484981385176144420;1847793;9;00091001;1051560;1136072;36;67;;9.015
484981385176256991;2597228;151;01511001;1229391;1086347;0;51;;19.8
484981385176144446;2805948;67;00671002;1229390;1086460;0;59;;26.153
484981385176144613;2805946;67;00670001;1690997;1229329;6;68;;27.348
484981385176144446;2805946;67;00670001;1690997;1229329;6;68;;27.348
484981385176514102;972000;67;00671002;1086459;2281405;42;60;;-7.318
484981385176514102;2805910;67;00671002;1086459;1086460;42;59;;6.81
484981385176003990;2245251;69;00680002;1013526;1001420;0;3;;1.345
484981385176003990;2245247;69;00681004;1001436;1013526;64;67;;1.223
484981385176003990;2249581;69;00680003;1013526;1001420;0;3;;1.345
484981385176003990;2249580;69;00681004;1001436;1013526;64;67;;1.223
484981385176003990;2249568;69;00680003;1013526;1001420;0;3;;1.345
484981385176003990;2249567;69;00681004;1001436;1013526;64;67;;1.223
484981385176003990;2249564;69;00680003;1013526;1001420;0;3;;1.345
484981385176003990;2249563;69;00681004;1001436;1013526;64;67;;1.223
484981385176532816;1751814;33B;033B1001;1136099;1030305;0;25;;13.495
484981385176532816;1751813;33B;033B0001;1030305;1136099;0;21;;12.012
484981385176532816;1751812;33B;033B1001;1136099;1030305;0;25;;13.495
484981385176532816;1751811;33B;033B0001;1030305;1136099;0;21;;12.012
484981385176532021;1751805;33B;033B1001;1136099;1030305;0;25;;13.495
484981385176373200;1751804;33B;033B0001;1030305;1136099;0;21;;12.012
484981385176257157;1746839;79;00790001;1086385;1086465;0;3;;1.206
484981385176257339;1740147;17A;017A1001;1013576;1013700;0;23;;8.569
484981385176883704;2476540;29A;029A0002;1009897;1013607;0;43;;12.4
484981385176532441;974642;46A;046A1001;1258056;1257982;0;64;;-20.612
484981385176004148;2096335;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096332;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096329;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096326;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096324;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096322;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096320;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096318;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096316;46A;00471001;1051612;1045908;50;51;;.516
484981385176372278;2459543;46A;046A1001;1013760;1257982;28;64;;10.99
484981385176144026;2089640;46A;046A0001;1257982;1051497;0;11;;2.847
484981385176004148;2096346;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096344;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096342;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2096340;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2096338;46A;00470001;1045899;1051608;0;3;;1.15
484981385176373100;2457892;46A;046A1001;1258056;2084;0;27;;8.966
484981385176004148;2455821;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455819;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455817;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455751;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455749;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455747;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455744;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455742;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455739;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455737;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455735;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455733;46A;00471001;1051612;1045908;50;51;;.516
484981385176004148;2455731;46A;00470001;1045899;1051608;0;3;;1.15
484981385176004148;2455729;46A;00471001;1051612;1045908;50;51;;.516
484981385176870693;2459028;46A;046A0001;1009886;759;18;26;;2.297
484981385176532674;2459025;46A;046A1001;1258056;770;0;30;;10.392
484981385176870693;955637;46A;046A0001;1009886;1005668;18;27;;-2.588
484981385176532382;2458735;46A;046A1001;1258056;1257982;0;64;;20.612
484981385176532250;2458734;46A;046A0001;1009901;1258056;14;58;;14.923
