measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385224258875;1725445;18;00181001;1311823;1311950;0;3;;.96
484981385223767700;1739584;18;00181001;1311823;1311950;0;3;;.96
484981385225067033;1724548;18;00180001;1311970;1421;0;25;;7.708
484981385224695971;1734422;18;00180001;1311970;2494;0;33;;9.97
484981385224020173;2757997;83;00831001;1192989;1013720;29;67;;16.023
484981385225153097;913221;83;083A1001;1136124;1013720;66;68;;-4.054
484981385224140632;2752595;83;00830001;1013514;185;0;26;;12.748
484981385223840514;2752593;83;00830001;1013514;1051634;0;27;;13.07
484981385224443602;;83;00831001;1136107;1013720;0;67;;24.002
484981385224094475;2024656;83;00831001;6348;1510369;61;66;;5.903
484981385225212983;2756688;83;00831001;1136124;1510369;65;66;;3.92
484981385224077519;2756683;83;00830001;1136114;1136107;55;66;;2.378
484981385223873030;;83;083A1001;1136107;1013720;0;68;;23.997
484981385224094475;931433;83;00831001;6348;1013720;61;67;;-6.037
484981385225153097;2750755;83;083A1001;1136124;1510369;66;67;;3.92
484981385225001415;2756512;83;00831001;1192989;1013720;29;67;;16.023
484981385224695828;2763941;83;00831001;1136088;1013720;28;67;;16.852
484981385225212983;933821;83;00831001;1136124;1013720;65;67;;-4.054
484981385223983875;;83;083A1001;1136107;1013720;0;68;;23.997
484981385225091625;2766046;83;00831001;1136124;1510369;65;66;;3.92
484981385225001498;2749730;83;00831001;1136107;1001436;0;26;;6.478
484981385224077383;2749723;83;00830001;1013514;185;0;26;;12.748
484981385225091625;955797;83;00831001;1136124;1013720;65;67;;-4.054
484981385225001285;2749891;122;01221001;1257938;1001401;29;51;;7.134
484981385224944831;2755734;122;01220001;1001398;1001415;0;10;;3.386
484981385224898628;2751182;122;01221001;1045893;7439;1;12;;2.95
484981385225001386;2750189;122;01220001;1001398;1051660;0;19;;5.982
484981385225373766;909705;122;01221001;1003824;1311893;22;30;;-2.896
484981385225066679;2755598;122;01220001;1001398;1001399;0;49;;14.979
484981385224898786;2754160;122;01220001;1004534;1001399;20;49;;8.601
484981385224759649;2754160;122;01220001;1001398;1051660;0;19;;5.982
484981385224944492;2766085;122;01220001;1001398;1001399;0;49;;14.979
484981385225373766;2764193;122;01221001;1003824;1257938;22;29;;2.448
484981385224759381;2754962;122;01220001;1001398;1001415;0;10;;3.386
484981385225066380;2753993;123;01231001;1001394;4518;0;10;;2.409
484981385223984461;2753981;123;01231001;1001394;513;0;14;;3.55
484981385225251503;2752075;123;01230001;1001472;1001408;31;43;;3.365
484981385223926598;2752061;123;01231001;1001394;1001471;0;15;;3.84
484981385223926554;2752059;123;01230001;1001410;1001408;30;43;;3.573
