measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385187075860;2419502;45A;045A0005;1257937;3542;0;29;;8.886
484981385186994331;2418230;15;00151003;1005687;1013790;58;68;;3.982
484981385186506958;2249563;69;00681004;1001436;1013526;64;67;;1.223
484981385186506958;2249564;69;00680003;1013526;1001420;0;3;;1.345
484981385186506958;2249567;69;00681004;1001436;1013526;64;67;;1.223
484981385186506958;2249568;69;00680003;1013526;1001420;0;3;;1.345
484981385186506958;2249580;69;00681004;1001436;1013526;64;67;;1.223
484981385186506958;2249581;69;00680003;1013526;1001420;0;3;;1.345
484981385187075346;1729883;13;00130001;1065046;110;2;10;;2.328
484981385186507139;2787225;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2787227;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2787229;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2787233;7;00070007;1211580;1211584;51;54;;2.669
484981385186507139;2787237;7;00070007;1211580;1211584;51;54;;2.669
484981385186841604;2434862;27;00271001;311001;311001;46;46;;0
484981385187181023;2434868;27;00271001;496;1013614;48;87;;11.738
484981385187181429;2434868;27;00271001;1051594;2360;0;12;;3.757
484981385187181456;2434868;27;00271001;496;1013614;48;87;;-11.738
484981385187181493;2434868;27;00271001;1051636;311001;13;46;;11.763
484981385187268000;2434868;27;00271001;1051594;1013614;0;87;;28.794
484981385186873568;2475850;33;00331001;3696;1003887;68;102;;11.755
484981385187181141;1753708;33A;033A0001;3793;1005726;45;63;;9.301
484981385187181111;1720997;27B;027B0001;1013613;1013720;0;43;;16.77
484981385187181637;964542;15;00151004;1653699;1013460;0;37;1731078385;-11.505
484981385187180752;1748743;270;02701001;1193021;1193025;0;17;;11.041
484981385187180810;1748744;270;02700001;1193025;1193021;0;16;;10.45
484981385186507139;2800945;7;00070006;1211580;1211584;51;54;;2.669
484981385187181287;2413337;140;01400003;7581;1013467;28;43;;3.567
484981385186874450;2244729;69;00681004;1165323;1013526;32;67;;11.544
484981385186874450;;83;00831004;1136107;1136072;0;61;;17.998
484981385187075308;1735544;270;02381001;1193125;1136117;0;24;;10.01
484981385187076022;1735548;270;02381001;1193125;1136117;0;24;;10.01
484981385186507139;2793460;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793465;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793467;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793469;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793472;7;00070007;1211580;1211584;51;54;;2.669
484981385186507139;2793475;7;00070007;1211580;1211584;51;54;;2.669
484981385186507139;;83;00831004;1136107;1136072;0;61;;17.998
484981385186994402;2461235;29A;029A0002;1009897;1013607;0;43;;12.4
484981385186994788;2461238;29A;029A1002;2042441;4804;0;10;;2.301
484981385186994596;1739938;102;01021001;1003872;1013531;0;53;;24.131
484981385186874000;2668616;31;00311002;1030279;1030289;0;16;;5.004
484981385186873599;1842867;9;00090001;1004534;1258007;31;65;;10.935
484981385186874117;1842867;9;00090001;1004534;1258007;31;65;;-10.935
484981385186874145;1842867;9;00090001;1136130;1051497;0;30;;9.334
484981385186841604;956838;27;00271001;311001;1013655;46;47;;-.768
484981385186668181;2638557;42;00421003;1013742;1013545;22;64;;14.02
484981385186668453;2325404;42;00420002;1013545;1199;0;17;;5.551
484981385187211686;2238449;65B;00651001;311001;311001;83;83;;0
484981385187410290;2434416;27;077A1001;1051540;1051438;0;67;;23.887
484981385186992215;919316;15;00150003;1005740;1045906;31;35;;-.869
484981385186507139;2793688;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793690;7;00070006;1211580;1211584;51;54;;2.669
484981385186507139;2793692;7;00070006;1211580;1211584;51;54;;2.669
