measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385222881234;2752602;83;00831001;1136107;1013616;0;22;;5.178
484981385223117652;995872;83;083A1001;1510369;1013720;67;68;;-.134
484981385222764362;2760108;83;00831001;1510369;1510369;66;66;;0
484981385222872322;997481;83;00831001;1136124;1013720;65;67;;-4.054
484981385222872322;2756688;83;00831001;1136124;1510369;65;66;;3.92
484981385221098180;2756681;83;00831001;1136107;1013616;0;22;;5.178
484981385221550493;991491;83;00831001;6348;1013720;61;67;;-6.037
484981385222764362;995483;83;00831001;1510369;1013720;66;67;;-.134
484981385221496410;2756503;83;00831001;134;1510369;56;66;;7.824
484981385221301345;2763935;83;00830001;1009891;1136107;37;66;;7.249
484981385222792360;2766046;83;00831001;1510369;1510369;66;66;;0
484981385221550493;2749721;83;00831001;6348;1510369;61;66;;5.903
484981385222792360;947232;83;00831001;1510369;1013720;66;67;;-.134
484981385223117652;2758006;83;083A1001;1510369;1510369;67;67;;0
484981385221496410;935288;83;00831001;134;1013720;56;67;;-7.958
484981385222465682;2750187;122;01221001;1001400;1001436;0;27;;7.222
484981385221246220;2762143;122;01220001;1001398;1001399;0;49;;14.979
484981385221246220;2762141;122;01221001;1001400;1001401;0;51;;15.499
484981385222659080;2749891;122;01221001;1311893;1001401;30;51;;6.686
484981385221883512;2751281;122;01220001;1001398;1001399;0;49;;14.979
484981385221548903;2749884;122;01221001;1001400;1001436;0;27;1740091283;7.222
484981385222725751;2762729;122;01220001;1278;1001399;22;49;;7.317
484981385222658765;2755734;122;01220001;1001398;1051660;0;19;;5.982
484981385221480130;2755722;122;01220001;1001398;1051660;0;19;;5.982
484981385222805194;2755598;122;01220001;1001398;1001415;0;10;;3.386
484981385222511940;2754160;122;01220001;1001398;1051660;0;19;;5.982
484981385221695476;2754154;122;01221001;1001400;7454;0;13;;3.452
484981385221695476;2754152;122;01220001;1004534;1001399;20;49;;8.601
484981385222511218;2764189;122;01221001;1001400;1381;0;15;;4.009
484981385221422306;2765990;122;01220001;1001407;1001399;21;49;;7.993
484981385221695625;933332;122;01221001;1001400;1257938;0;29;1740091283;-8.365
484981385221883543;2753900;122;01221001;1311893;1001401;30;51;;6.686
