measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385186044351;2054450;150;01501001;1045885;1045908;0;37;;10.192
484981385185359940;2249563;69;00681004;1001436;1013526;64;67;;1.223
484981385185359940;2249564;69;00680003;1013526;1001420;0;3;;1.345
484981385185359940;2249567;69;00681004;1001436;1013526;64;67;;1.223
484981385185359940;2249568;69;00680003;1013526;1001420;0;3;;1.345
484981385185359940;2249580;69;00681004;1001436;1013526;64;67;;1.223
484981385185359940;2249581;69;00680003;1013526;1001420;0;3;;1.345
484981385185566592;1757092;150;01500001;1045899;1045881;0;34;;10.433
484981385185360275;2787225;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2787227;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2787229;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2787233;7;00070007;1211580;1211584;51;54;;2.669
484981385185360275;2787237;7;00070007;1211580;1211584;51;54;;2.669
484981385185566334;920044;31;00311002;1030279;2313167;0;54;1730608416;-16.448
484981385185566561;955792;31;031A0002;2313165;2042442;0;72;;-23.022
484981385185360275;2800945;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793460;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793465;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793467;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793469;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793472;7;00070007;1211580;1211584;51;54;;2.669
484981385185360275;2793475;7;00070007;1211580;1211584;51;54;;2.669
484981385186043989;2798503;63;00631005;1258036;1258095;4;9;;2.186
484981385185822722;2805976;67;00670001;1229340;1229329;0;68;;29.203
484981385185822842;994662;130;01301002;1013539;1013759;0;37;;-10.252
484981385185823598;974936;130;01300002;1013664;1013484;0;37;;-10.308
484981385185928235;;130;01300002;1013664;1013484;0;37;;10.308
484981385185566492;1741885;17A;017A0001;1193169;1013506;4;60;;20.414
484981385185928590;2325470;130;01300002;1013664;1013484;0;37;;10.308
484981385185374027;1749850;17A;017A1001;1013576;1013598;0;9;;2.974
484981385186044435;1754452;18;00181001;1086419;1311876;39;60;;6.942
484981385186044787;1754454;18;00180001;1421;1086418;25;64;;11.183
484981385186044903;1754454;18;00180001;1421;1086418;25;64;;-11.183
484981385186181132;1754454;18;00180001;1311970;1001452;0;24;;7.23
484981385185360275;2793688;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793690;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2793692;7;00070006;1211580;1211584;51;54;;2.669
484981385185823222;983328;130;01301002;1013539;1013759;0;37;;-10.252
484981385185928563;929222;130;01300002;1013664;1013484;0;37;;-10.308
484981385185360275;2799969;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2799971;7;00070006;1211580;1211584;51;54;;2.669
484981385185360275;2799973;7;00070006;1211580;1211584;51;54;;2.669
484981385185360126;2455729;46A;00471001;1051612;1045908;50;51;;.516
484981385185565775;2455729;46A;00471001;1013760;399;27;49;;6.829
484981385185360126;2455731;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455733;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455735;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455737;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455739;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455742;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455744;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455747;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455749;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455751;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455817;46A;00470001;1045899;1051608;0;3;;1.15
484981385185360126;2455819;46A;00471001;1051612;1045908;50;51;;.516
484981385185360126;2455821;46A;00470001;1045899;1051608;0;3;;1.15
484981385185929134;1720184;41;041C1001;214;1003834;46;59;;4.076
484981385186181545;1951785;40;00401001;1257938;1136139;44;82;;10.783
484981385185566019;1751244;18;00181001;1311823;2794;0;16;;4.825
